session,subject,period,p,score,median,upper,ownmatch,bc,g,x,y,z,bcx,bcy,bcz,winner,winnerx,winnery,winnerz,numwinners,prize,prizex,prizey,prizez,topay,year,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,sex,mu,ResponseTimeBC
17,170011,8,0.69999999,44,37.044888,1,1,5,7,0,0,1,49,36,5,0,0,1,0,1,0,0,6,0,7,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2
17,170011,5,0.69999999,44,37.044888,1,1,5,7,0,0,1,3,3,5,0,1,1,0,2,0,3,3,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5
17,170010,7,0.69999999,40,37.044888,1,1,69,7,0,1,0,1,69,100,1,0,1,0,1,6,0,6,0,37,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,85
17,170021,6,0.69999999,31,37.044888,0,1,9,8,0,0,1,15,16,9,1,0,0,1,1,6,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,83
17,170021,10,0.69999999,31,37.044888,0,1,3,8,0,0,1,4,1,3,0,0,1,0,1,0,0,6,0,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,89
17,170015,5,0.69999999,32,37.044888,0,1,17,8,1,0,0,17,15,13,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,10
17,170015,2,0.69999999,32,37.044888,0,1,10,8,1,0,0,10,21,29,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
17,170014,6,0.69999999,36,37.044888,0,1,16,8,0,1,0,15,16,9,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
17,170021,7,0.69999999,31,37.044888,0,1,8,8,0,0,1,10,11,8,1,0,0,1,1,6,0,0,6,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,87
17,170014,5,0.69999999,36,37.044888,0,1,15,8,0,1,0,17,15,13,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
17,170021,1,0.69999999,31,37.044888,0,1,65,8,0,0,1,7,10,65,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,87
17,170014,3,0.69999999,36,37.044888,0,1,32,8,0,1,0,10,32,14,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
17,170015,10,0.69999999,32,37.044888,0,1,4,8,1,0,0,4,1,3,0,0,1,0,1,0,0,6,0,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
17,170015,1,0.69999999,32,37.044888,0,1,7,8,1,0,0,7,10,65,0,0,1,0,1,0,0,6,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
17,170021,9,0.69999999,31,37.044888,0,1,4,8,0,0,1,4,7,4,1,1,0,1,2,3,3,0,3,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,85
17,170021,4,0.69999999,31,37.044888,0,1,16,8,0,0,1,12,25,16,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,82
17,170014,9,0.69999999,36,37.044888,0,1,7,8,0,1,0,4,7,4,0,1,0,1,2,0,3,0,3,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
17,170014,4,0.69999999,36,37.044888,0,1,25,8,0,1,0,12,25,16,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
17,170015,4,0.69999999,32,37.044888,0,1,12,8,1,0,0,12,25,16,1,1,0,0,1,6,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
17,170014,8,0.69999999,36,37.044888,0,1,6,8,0,1,0,12,6,8,1,0,1,0,1,6,0,6,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
17,170015,6,0.69999999,32,37.044888,0,1,15,8,1,0,0,15,16,9,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,14
17,170021,5,0.69999999,31,37.044888,0,1,13,8,0,0,1,17,15,13,1,0,0,1,1,6,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,85
17,170015,8,0.69999999,32,37.044888,0,1,12,8,1,0,0,12,6,8,0,0,1,0,1,0,0,6,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
17,170015,9,0.69999999,32,37.044888,0,1,4,8,1,0,0,4,7,4,1,1,0,1,2,3,3,0,3,20,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
17,170021,2,0.69999999,31,37.044888,0,1,29,8,0,0,1,10,21,29,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,72
17,170014,10,0.69999999,36,37.044888,0,1,1,8,0,1,0,4,1,3,1,0,1,0,1,6,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
17,170014,7,0.69999999,36,37.044888,0,1,11,8,0,1,0,10,11,8,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
17,170021,3,0.69999999,31,37.044888,0,1,14,8,0,0,1,10,32,14,1,0,0,1,1,6,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,22
17,170015,7,0.69999999,32,37.044888,0,1,10,8,1,0,0,10,11,8,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
17,170015,3,0.69999999,32,37.044888,0,1,10,8,1,0,0,10,32,14,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,15
17,170014,1,0.69999999,36,37.044888,0,1,10,8,0,1,0,7,10,65,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,41
17,170014,2,0.69999999,36,37.044888,0,1,21,8,0,1,0,10,21,29,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,9
17,170021,8,0.69999999,31,37.044888,0,1,8,8,0,0,1,12,6,8,0,0,1,0,1,0,0,6,0,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,88
18,180012,8,0.69999999,42,40.062897,1,0,0,1,0,1,0,0,0,0,1,1,1,1,3,2,2,2,2,15,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,32
18,180012,2,0.69999999,42,40.062897,1,0,45,1,0,1,0,21,45,32,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,33
18,180013,2,0.69999999,44,40.062897,1,0,21,1,1,0,0,21,45,32,1,1,0,0,1,6,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,7
18,180004,7,0.69999999,38,40.062897,0,0,0,1,0,0,1,0,0,0,1,1,1,1,3,2,2,2,2,19,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,63
18,180004,8,0.69999999,38,40.062897,0,0,0,1,0,0,1,0,0,0,1,1,1,1,3,2,2,2,2,21,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,63
18,180013,10,0.69999999,44,40.062897,1,0,0,1,1,0,0,0,0,0,1,1,1,1,3,2,2,2,2,31,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,5
18,180013,5,0.69999999,44,40.062897,1,0,3,1,1,0,0,3,2,3,0,0,1,0,1,0,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,4
18,180004,1,0.69999999,38,40.062897,0,0,62,1,0,0,1,25,69,62,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,6
18,180004,10,0.69999999,38,40.062897,0,0,0,1,0,0,1,0,0,0,1,1,1,1,3,2,2,2,2,25,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,65
18,180004,5,0.69999999,38,40.062897,0,0,3,1,0,0,1,3,2,3,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,61
18,180012,4,0.69999999,42,40.062897,1,0,10,1,0,1,0,6,10,8,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,16
18,180004,2,0.69999999,38,40.062897,0,0,32,1,0,0,1,21,45,32,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,26
18,180012,1,0.69999999,42,40.062897,1,0,69,1,0,1,0,25,69,62,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,63
18,180004,4,0.69999999,38,40.062897,0,0,8,1,0,0,1,6,10,8,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,65
18,180004,3,0.69999999,38,40.062897,0,0,12,1,0,0,1,14,20,12,1,0,0,1,1,6,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,31
18,180013,4,0.69999999,44,40.062897,1,0,6,1,1,0,0,6,10,8,1,1,0,0,1,6,6,0,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,16
18,180013,1,0.69999999,44,40.062897,1,0,25,1,1,0,0,25,69,62,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,17
18,180013,3,0.69999999,44,40.062897,1,0,14,1,1,0,0,14,20,12,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,4
18,180012,10,0.69999999,42,40.062897,1,0,0,1,0,1,0,0,0,0,1,1,1,1,3,2,2,2,2,19,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,57
18,180012,7,0.69999999,42,40.062897,1,0,0,1,0,1,0,0,0,0,1,1,1,1,3,2,2,2,2,13,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,8
18,180012,5,0.69999999,42,40.062897,1,0,2,1,0,1,0,3,2,3,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,60
18,180013,7,0.69999999,44,40.062897,1,0,0,1,1,0,0,0,0,0,1,1,1,1,3,2,2,2,2,25,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,9
18,180004,9,0.69999999,38,40.062897,0,0,0,1,0,0,1,0,0,0,1,1,1,1,3,2,2,2,2,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,59
18,180012,6,0.69999999,42,40.062897,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,50
18,180013,9,0.69999999,44,40.062897,1,0,0,1,1,0,0,0,0,0,1,1,1,1,3,2,2,2,2,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,15
18,180004,6,0.69999999,38,40.062897,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,6,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,67
18,180012,3,0.69999999,42,40.062897,1,0,20,1,0,1,0,14,20,12,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,75
18,180013,6,0.69999999,44,40.062897,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,6,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,3
18,180012,9,0.69999999,42,40.062897,1,0,0,1,0,1,0,0,0,0,1,1,1,1,3,2,2,2,2,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,20
18,180013,8,0.69999999,44,40.062897,1,0,0,1,1,0,0,0,0,0,1,1,1,1,3,2,2,2,2,27,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,0
18,180020,7,0.69999999,34,40.062897,0,0,10,2,0,1,0,26,10,21,1,0,1,0,1,6,0,6,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,87
18,180018,9,0.69999999,48,40.062897,1,0,12,2,0,0,1,8,4,12,0,0,1,0,1,0,0,6,0,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,5
18,180018,2,0.69999999,48,40.062897,1,0,45,2,0,0,1,26,70,45,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,2
18,180020,8,0.69999999,34,40.062897,0,0,14,2,0,1,0,6,14,10,0,1,0,0,1,0,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,87
18,180018,10,0.69999999,48,40.062897,1,0,4,2,0,0,1,24,7,4,0,0,1,0,1,0,0,6,0,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,1
18,180014,5,0.69999999,34,40.062897,0,0,60,2,1,0,0,60,14,4,0,0,1,0,1,0,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,83
18,180020,6,0.69999999,34,40.062897,0,0,64,2,0,1,0,20,64,20,0,1,0,1,2,0,3,0,3,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,86
18,180014,1,0.69999999,34,40.062897,0,0,40,2,1,0,0,40,50,50,1,1,0,0,1,6,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,22
18,180020,2,0.69999999,34,40.062897,0,0,70,2,0,1,0,26,70,45,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,87
18,180014,8,0.69999999,34,40.062897,0,0,6,2,1,0,0,6,14,10,1,1,0,0,1,6,6,0,0,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,78
18,180014,2,0.69999999,34,40.062897,0,0,26,2,1,0,0,26,70,45,1,1,0,0,1,6,6,0,0,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,25
18,180014,9,0.69999999,34,40.062897,0,0,8,2,1,0,0,8,4,12,0,0,1,0,1,0,0,6,0,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,70
18,180014,3,0.69999999,34,40.062897,0,0,22,2,1,0,0,22,29,20,0,0,0,1,1,0,0,0,6,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,69
18,180018,3,0.69999999,48,40.062897,1,0,20,2,0,0,1,22,29,20,1,0,0,1,1,6,0,0,6,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,6
18,180020,10,0.69999999,34,40.062897,0,0,7,2,0,1,0,24,7,4,1,0,1,0,1,6,0,6,0,29,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,87
18,180014,10,0.69999999,34,40.062897,0,0,24,2,1,0,0,24,7,4,0,0,1,0,1,0,0,6,0,32,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,17
18,180018,6,0.69999999,48,40.062897,1,0,20,2,0,0,1,20,64,20,1,1,0,1,2,3,3,0,3,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,2
18,180018,5,0.69999999,48,40.062897,1,0,4,2,0,0,1,60,14,4,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,1
18,180020,5,0.69999999,34,40.062897,0,0,14,2,0,1,0,60,14,4,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,90
18,180020,4,0.69999999,34,40.062897,0,0,15,2,0,1,0,10,15,19,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,86
18,180018,8,0.69999999,48,40.062897,1,0,10,2,0,0,1,6,14,10,0,1,0,0,1,0,6,0,0,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,6
18,180014,7,0.69999999,34,40.062897,0,0,26,2,1,0,0,26,10,21,0,0,1,0,1,0,0,6,0,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,67
18,180014,4,0.69999999,34,40.062897,0,0,10,2,1,0,0,10,15,19,1,1,0,0,1,6,6,0,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,69
18,180020,3,0.69999999,34,40.062897,0,0,29,2,0,1,0,22,29,20,0,0,0,1,1,0,0,0,6,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,85
18,180018,4,0.69999999,48,40.062897,1,0,19,2,0,0,1,10,15,19,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,1
18,180014,6,0.69999999,34,40.062897,0,0,20,2,1,0,0,20,64,20,1,1,0,1,2,3,3,0,3,26,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,72
18,180020,9,0.69999999,34,40.062897,0,0,4,2,0,1,0,8,4,12,1,0,1,0,1,6,0,6,0,23,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,85
18,180018,7,0.69999999,48,40.062897,1,0,21,2,0,0,1,26,10,21,0,0,1,0,1,0,0,6,0,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,1
18,180018,1,0.69999999,48,40.062897,1,0,50,2,0,0,1,40,50,50,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.33333334,69
18,180020,1,0.69999999,34,40.062897,0,0,50,2,0,1,0,40,50,50,0,1,0,0,1,0,6,0,0,5,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33333334,60
18,180011,4,0.69999999,37,40.062897,0,0,10,3,0,0,1,8,10,10,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,47
18,180023,9,0.69999999,41,40.062897,1,0,2,3,1,0,0,2,90,2,1,1,0,1,2,3,3,0,3,35,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,90
18,180011,3,0.69999999,37,40.062897,0,0,14,3,0,0,1,15,12,14,0,0,1,0,1,0,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,1
18,180003,3,0.69999999,49,40.062897,1,0,12,3,0,1,0,15,12,14,1,0,1,0,1,6,0,6,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.66666669,2
18,180011,6,0.69999999,37,40.062897,0,0,4,3,0,0,1,3,5,4,0,1,0,0,1,0,6,0,0,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66666669,1
